0,1,2
27.55425071716309,8.053839683532715,5.0
16.050127029418945,-31.89613151550293,0.0
-20.225496292114254,-46.68840789794922,4.0
-39.08938980102539,21.219390869140625,1.0
-33.746536254882805,-16.77906608581543,9.0
-3.229405641555786,-15.12527847290039,2.0
-1.710234522819519,47.866615295410156,1.0
12.663671493530273,31.445222854614254,3.0
-6.7711181640625,47.58042526245117,1.0
-41.94989776611328,-33.568710327148445,4.0
20.47281265258789,30.71830177307129,3.0
20.249927520751953,-9.00373649597168,5.0
28.9083194732666,42.33952331542969,3.0
44.11825942993164,-12.197897911071776,6.0
-14.389026641845705,51.62596130371094,1.0
-39.30681228637695,2.4897377490997314,7.0
8.776193618774414,-11.185281753540039,2.0
-16.415494918823242,25.16762351989746,8.0
45.68810653686523,0.7864509224891663,6.0
-40.384559631347656,-5.25512170791626,9.0
-6.668519496917725,-43.17769241333008,4.0
11.547905921936035,-33.91446304321289,0.0
-41.212669372558594,-9.528807640075684,9.0
-39.23979949951172,21.17513465881348,1.0
-7.4549317359924325,35.911170959472656,1.0
6.48065185546875,6.29467248916626,2.0
-26.5655517578125,-32.90150833129883,4.0
17.133737564086914,34.482208251953125,3.0
-7.098817825317383,6.877975463867188,2.0
-43.93886184692383,7.752202033996582,7.0
35.97211837768555,40.57484436035156,3.0
-19.093957901000977,24.603450775146484,8.0
52.06666946411133,-3.9174895286560063,6.0
-41.56574249267578,-3.520340204238892,9.0
16.797355651855472,-21.867042541503906,0.0
23.685222625732425,-6.465909957885742,5.0
45.0615348815918,-4.922843456268311,6.0
15.89403247833252,-23.70246315002441,0.0
-12.544092178344727,6.160000801086426,7.0
42.99818420410156,-9.417987823486328,6.0
-16.683603286743164,38.253639221191406,1.0
-7.608842372894287,26.37253570556641,8.0
-16.74062728881836,6.041939735412598,7.0
-38.24127578735352,-5.8316688537597665,9.0
11.82404613494873,46.38069915771485,3.0
-32.819931030273445,-16.096450805664062,9.0
-1.5739637613296509,19.741926193237305,8.0
18.729145050048828,-0.2857201993465424,5.0
4.886773586273193,34.37914657592773,9.0
14.459284782409668,34.53137588500977,3.0
31.17492485046387,28.721466064453125,3.0
22.756166458129886,-38.55914688110352,0.0
-23.713977813720703,-1.2769967317581177,7.0
-36.60651016235352,-26.0776309967041,4.0
-30.65068054199219,-15.29312801361084,9.0
-8.923823356628418,19.834285736083984,8.0
29.048940658569336,-38.00780487060547,0.0
-42.14685821533203,-9.762837409973145,9.0
-15.34233283996582,-38.325660705566406,4.0
-42.33860397338867,25.45323181152344,1.0
-5.2083468437194815,-46.895912170410156,4.0
-41.78142547607422,-27.99381446838379,4.0
42.76553726196289,0.4870750606060028,6.0
12.05871295928955,-32.826522827148445,0.0
-20.969280242919922,-50.81078720092773,4.0
19.575115203857425,-9.064542770385742,5.0
42.291297912597656,-4.004068851470946,6.0
-32.24642944335937,42.39397430419922,1.0
29.835973739624023,-45.09941101074219,0.0
25.189008712768555,-22.278661727905273,0.0
-5.568179130554199,36.42308807373047,1.0
-42.39692687988281,4.483513832092285,7.0
-19.573123931884766,49.17225646972656,1.0
44.457427978515625,-8.765077590942383,6.0
22.481821060180664,38.164024353027344,3.0
18.946727752685547,-23.934030532836914,0.0
-0.6404272317886353,4.547799110412598,2.0
-32.721630096435554,25.74816131591797,1.0
-36.65786361694336,30.488317489624023,1.0
-43.15229797363281,7.237548828125,7.0
28.75787925720215,-25.52678680419922,9.0
19.159229278564453,-24.19743537902832,0.0
11.637208938598633,-12.135005950927734,2.0
43.575279235839844,-11.667062759399414,6.0
-19.770591735839844,3.5285766124725337,7.0
-7.257035255432129,27.14779281616211,8.0
32.82498550415039,39.510108947753906,3.0
-43.35534286499024,-13.355247497558596,9.0
30.22555160522461,-34.65738677978516,0.0
-41.76941680908203,-36.52363586425781,4.0
41.7351188659668,-12.209634780883787,6.0
-41.71177673339844,3.4410097599029537,7.0
-17.103416442871097,-41.90332794189453,4.0
43.04323196411133,-5.4409518241882315,6.0
-9.769062042236328,24.07151222229004,8.0
20.76224136352539,-22.97386360168457,0.0
-25.88315010070801,9.380475997924805,7.0
-12.241414070129395,23.33403968811035,8.0
21.873783111572266,38.34689712524414,3.0
-30.16161346435547,23.492883682250977,1.0
16.95136833190918,8.647148132324219,5.0
-30.10335922241211,-4.255289554595946,7.0
-16.543132781982422,50.20987319946289,1.0
-32.07170867919922,1.9782205820083616,7.0
-2.385761022567749,52.80563354492188,1.0
-35.18507385253906,29.999401092529297,1.0
46.76372146606445,1.315595269203186,6.0
19.93781852722168,26.490936279296875,3.0
29.23776626586914,-45.96958541870117,0.0
-6.017417907714844,-4.688626766204834,2.0
-9.098511695861816,-22.69693756103516,9.0
21.635141372680664,47.38146591186523,3.0
-14.08462619781494,39.17102813720703,1.0
-41.70319366455078,31.055917739868164,1.0
14.93415641784668,-44.544822692871094,0.0
-39.20515441894531,-36.56089401245117,4.0
-20.086030960083008,-21.201047897338867,9.0
8.637942314147951,4.409312725067139,2.0
24.69861221313477,-29.705177307128906,0.0
10.538578033447266,-34.019004821777344,0.0
-8.269414901733397,5.217148303985597,2.0
23.26787567138672,-44.98512649536133,0.0
3.4583351612091064,0.1121382936835289,2.0
-38.7290153503418,5.805107116699219,7.0
-23.68862152099609,49.25407028198242,1.0
-7.078904151916504,27.13887596130371,8.0
48.14080429077149,3.713016986846924,6.0
-43.10371780395508,-34.214805603027344,4.0
-21.749908447265625,40.9288330078125,1.0
40.22042846679688,-4.5085768699646,6.0
14.120125770568848,40.79388046264648,3.0
-43.30924606323242,-32.55165863037109,4.0
25.75214385986328,20.350465774536133,5.0
-31.389997482299805,-9.49920654296875,9.0
1.7574816942214966,52.22200775146485,1.0
15.496624946594238,27.056249618530273,3.0
30.172054290771484,41.73660278320313,3.0
-12.024996757507324,28.63768577575684,8.0
33.436065673828125,9.90004062652588,5.0
-38.47334289550781,-31.02621459960937,4.0
-21.38594055175781,11.45455837249756,7.0
-43.496742248535156,7.365607738494872,7.0
-29.58004951477051,-33.623031616210945,4.0
-5.844144821166992,-1.4968863725662231,2.0
3.4667232036590576,18.66056060791016,8.0
18.930892944335934,-6.178215026855469,5.0
-12.336518287658693,24.79915428161621,8.0
46.98337173461914,-6.607666492462157,6.0
-21.644376754760746,13.37062931060791,7.0
22.882266998291016,43.48579788208008,3.0
-24.759382247924805,-28.275840759277344,4.0
42.152587890625,-9.212516784667967,6.0
-25.00518035888672,45.03266525268555,1.0
-40.033687591552734,-7.007032871246338,9.0
-19.913318634033203,-10.47747802734375,9.0
37.41949844360352,-6.658111095428468,6.0
16.834882736206055,-43.82050323486328,0.0
15.077807426452635,27.00430679321289,3.0
-10.758642196655273,-10.540106773376463,7.0
8.887465476989746,4.604554653167725,2.0
1.1292639970779421,20.01656723022461,8.0
7.195922374725343,6.321585178375244,2.0
-20.37472152709961,-18.766481399536133,9.0
-41.76764678955078,-27.70380973815918,4.0
-10.48092269897461,-43.572837829589844,4.0
40.48115158081055,-6.763432502746582,6.0
-34.961612701416016,-32.504135131835945,4.0
-39.53093338012695,-13.456857681274414,9.0
-25.03381538391113,12.940825462341307,7.0
20.707439422607425,-22.555694580078125,0.0
-17.201770782470707,-19.199539184570312,9.0
8.780049324035645,4.504222393035889,2.0
-22.643163681030273,-6.150002956390381,9.0
21.10759735107422,-8.893411636352539,5.0
-16.747468948364258,35.06680679321289,1.0
21.32884788513184,-5.176485538482666,5.0
-19.76878929138184,-16.121192932128903,9.0
-31.12790870666504,27.85529327392578,1.0
